1,0.986052449676926
2,2.00046576097582
3,2.98264430976965
4,4.11226719351069
5,5.08256095449912
6,5.8631079262197
7,6.75176007943088
8,7.98495526675525
9,9.14495086957046
1,0.962757714283617
2,1.97280789838845
3,2.90856711814115
4,4.03931219233655
5,4.93819267892459
6,5.94327573686596
7,6.96717693228715
8,8.02036902751239
9,9.01374858516928
1,0.995347192913367
2,2.00565774825335
3,3.05225707199425
4,4.01931923050428
5,5.01366080951972
6,6.02612827524796
7,6.70235587669184
8,7.86075479941911
9,8.87246437333651
1,1.00285580016288
2,1.96697644392958
3,3.21939129779766
4,4.09864692619614
5,4.88039023813476
6,5.85001116854018
7,6.97390677003534
8,8.22430834905761
9,8.90956515885636
1,1.01419558299206
2,1.9654117491824
3,3.03088369903419
4,4.01784089384302
5,5.11545038037997
6,6.22508394880419
7,7.12191140161188
8,8.07265099810024
9,8.70439742232391
1,1.0279003833153
2,2.0216777993895
3,3.06430543450608
4,3.9937805292268
5,4.87600306064505
6,6.11899399359997
7,6.63998109922731
8,8.58953937041955
9,8.74985405347133
1,0.997895624381002
2,2.00739720230898
3,2.94775930055967
4,3.96464562966706
5,4.96710674096536
6,6.0985008972728
7,6.75595803541209
8,8.03308246113824
9,8.85076215264063
1,1.02411233817902
2,1.96573201133785
3,2.96833623878314
4,3.966627483208
5,4.75722565244031
6,5.94288210793224
7,6.83485764538798
8,8.23748388270772
9,9.0403239915461
1,0.99963642063787
2,1.96494017946974
3,2.98785505199955
4,4.07900045636646
5,4.96113976901408
6,5.849770176535
7,6.80067431339295
8,7.83502245143463
9,8.83837347974282
1,0.97714584236525
2,1.9717907545885
3,3.164524524274
4,4.09634236628246
5,4.77730329128667
6,6.02389955511398
7,7.22553845279859
8,8.03889594988363
9,8.8254297410308
1,1.01592306869383
2,2.05385946975715
3,2.93083190635139
4,3.80941143742723
5,4.73644123369505
6,5.97942869935296
7,7.09964484498909
8,7.86733716946408
9,9.06090275858501
1,0.945373192465839
2,2.05141626621876
3,3.05081980219135
4,3.99902176544417
5,5.200031163648
6,5.81616321525297
7,7.04981483820545
8,7.98114844983607
9,8.82583197813852
1,1.02864839181817
2,2.00412533088694
3,2.99746864109437
4,3.98424395483762
5,5.02989872395342
6,5.99027904323422
7,6.88533131750457
8,8.10844607017033
9,9.04484564705876
1,0.989417005019408
2,2.0262060849868
3,2.93324163927618
4,4.08092259214691
5,4.94318092298928
6,5.80121673457948
7,6.99700581186745
8,7.65423974251122
9,8.93366577410582
1,0.979631577254438
2,2.02258041000357
3,3.0226808379132
4,4.02997655727081
5,4.95240006541526
6,5.87368427955433
7,6.67811012540941
8,7.97971353450089
9,9.08244989204622
1,0.996097608695175
2,2.01075231304231
3,2.9079259514518
4,3.86891236438209
5,4.79228542106958
6,5.93131204983319
7,6.87858172321257
8,7.77024003197092
9,8.70008333903372
1,0.980797131763539
2,2.01128432669232
3,3.01189851739125
4,4.00765367802321
5,4.85391617913801
6,5.85256561052716
7,6.99876785664277
8,8.08624906156309
9,9.08197340739074
1,0.988826522204326
2,1.97777589673958
3,3.03027694474766
4,4.10045701845125
5,5.0340967078804
6,6.14532996138717
7,6.92113388933147
8,7.80154528178597
9,8.99781044157434
1,1.00563033027696
2,1.96872733361739
3,2.93448739281721
4,3.98110817959659
5,5.20827623789195
6,6.11552306461276
7,7.01165870255255
8,8.29722495105996
9,9.1262648032079
1,0.997342017262672
2,2.01149060748971
3,2.95442440409767
4,4.02284160903244
5,5.03388791488168
6,6.07078488013816
7,6.73945903747605
8,7.84731839306716
9,8.81254846822599
1,0.963480725836384
2,1.99459593721576
3,2.99679059619765
4,3.75411397506798
5,4.97281554306596
6,5.94943167705875
7,7.27600170648247
8,7.98759824802176
9,8.82577097650003
1,0.977697963656099
2,2.04878043489251
3,3.0109621806221
4,3.99391332223193
5,4.84849421231897
6,6.00252811192393
7,7.08094120475809
8,7.93717485251556
9,8.99641099246196
1,0.994408813263515
2,1.96477240327157
3,3.04442272930443
4,3.85178607605318
5,5.07234783556237
6,6.12378815187751
7,6.74284393774907
8,7.9510429104873
9,8.92013649459894
1,1.04769083110767
2,2.00394682936935
3,3.00170957621938
4,3.87689757430147
5,4.93127751643026
6,5.98375096525329
7,7.24174142140201
8,7.98853758643029
9,8.93584341007583
1,1.00616971510565
2,1.97785370209067
3,2.95543649965713
4,4.01412817977052
5,5.15976410863614
6,6.10999984630608
7,7.12756324557599
8,7.98568778951819
9,9.09984104925109
1,0.990175682144665
2,1.9106656618349
3,3.07659018027319
4,4.07485092848281
5,4.94534257682575
6,5.9447104564915
7,7.11009802352098
8,7.79640978981262
9,8.84044594268005
1,0.993376318679426
2,1.92492876289643
3,2.97159061679029
4,3.82149396052333
5,5.07117561440793
6,5.76040184503391
7,6.87927398079377
8,8.31192234489333
9,8.63254957662461
1,0.993712107113904
2,1.87599878167871
3,2.85510657040979
4,4.06875209060084
5,4.96840574943239
6,5.89792791299514
7,6.73132240680713
8,8.00558444880252
9,9.18706653781603
1,1.00524359719033
2,1.98583879301723
3,2.88737778454432
4,3.97765238478951
5,5.00528630184489
6,6.0269554332277
7,7.19757241081558
8,7.71858327240178
9,8.82553598360374
1,1.01376658901264
2,2.02351357145212
3,2.99753650859364
4,4.02626364213244
5,5.08988586203163
6,6.11116738711586
7,7.01518019141179
8,7.94803544269738
9,9.03089182721854
